,tsne1,tsne2,tsne3,class_encode,class,cluster
335,-10.936956,5.4748034,7.151258,2,Computers,5
336,-12.134853,10.369419,7.4610972,2,Computers,5
337,2.3387046,11.077896,-14.817681,1,Beauty and Personal Care,0
338,1.054979,12.930661,-13.497139,1,Beauty and Personal Care,0
339,-12.211905,6.050506,7.1303625,2,Computers,5
340,0.93665737,11.883795,-13.369708,1,Beauty and Personal Care,0
341,-11.333061,10.234416,8.226698,2,Computers,5
342,4.1379776,8.403011,-12.162149,1,Beauty and Personal Care,0
343,-13.4487705,8.899921,7.67473,2,Computers,5
344,0.967157,13.673603,-16.157032,1,Beauty and Personal Care,0
345,-11.803947,6.2138085,8.12485,2,Computers,5
346,1.0295643,11.698609,-14.201482,1,Beauty and Personal Care,0
347,5.8674927,11.553597,-11.061451,1,Beauty and Personal Care,0
348,-11.381212,3.993238,7.0150137,2,Computers,5
349,-10.638908,6.464663,8.467911,2,Computers,5
350,-12.509896,9.954859,10.331569,2,Computers,5
351,-12.197707,6.6129737,6.5112214,2,Computers,5
352,-12.974077,5.2074075,7.963978,2,Computers,5
353,-9.91255,10.042276,9.626778,2,Computers,5
354,-13.119746,8.09507,6.6734924,2,Computers,5
355,-11.277501,5.11679,5.7868285,2,Computers,5
356,3.9394908,11.195411,-11.696009,1,Beauty and Personal Care,0
357,0.12074684,12.373304,-14.101118,1,Beauty and Personal Care,0
358,2.7350602,9.334983,-11.688511,1,Beauty and Personal Care,0
359,3.6602607,10.679373,-12.867884,1,Beauty and Personal Care,0
360,2.074771,8.759052,-13.061391,1,Beauty and Personal Care,0
361,0.93738216,7.8155127,-15.079397,1,Beauty and Personal Care,0
362,1.8518695,14.1692295,-16.010992,1,Beauty and Personal Care,0
363,2.216808,8.526982,-16.003403,1,Beauty and Personal Care,0
364,-9.895697,5.429882,7.8095,2,Computers,5
365,6.0975122,9.976155,-15.9229555,1,Beauty and Personal Care,0
366,5.9803286,9.638008,-16.05,1,Beauty and Personal Care,0
367,-12.396194,10.750891,9.816165,2,Computers,5
368,5.411875,7.8316755,-11.994915,1,Beauty and Personal Care,0
369,-12.0583,4.948209,6.7309613,2,Computers,5
370,0.5614596,14.52619,-15.604945,1,Beauty and Personal Care,0
371,-12.321935,11.512645,7.5617704,2,Computers,5
372,5.5685115,10.713537,-12.769194,1,Beauty and Personal Care,0
373,-10.44407,7.5700808,7.133853,2,Computers,5
374,2.7260365,9.288002,-14.3432455,1,Beauty and Personal Care,0
375,3.4131484,12.33333,-11.425121,1,Beauty and Personal Care,0
376,5.2317057,8.754226,-13.032883,1,Beauty and Personal Care,0
377,4.2921004,9.157489,-12.7428,1,Beauty and Personal Care,0
378,4.589116,10.028188,-13.865573,1,Beauty and Personal Care,0
379,-12.595968,9.282501,5.109496,2,Computers,5
380,-9.80297,6.1220784,6.6926107,2,Computers,5
381,3.3140066,8.78237,-13.673139,1,Beauty and Personal Care,0
382,1.5231246,15.014114,-15.9188595,1,Beauty and Personal Care,0
383,-12.676026,5.281888,9.740374,2,Computers,5
384,5.0288844,7.287022,-12.781006,1,Beauty and Personal Care,0
385,3.6972892,8.748001,-14.626938,1,Beauty and Personal Care,0
386,5.764222,11.482768,-15.565826,1,Beauty and Personal Care,0
387,3.1163886,7.904821,-13.324038,1,Beauty and Personal Care,0
388,1.082453,14.553926,-16.64785,1,Beauty and Personal Care,0
389,2.862167,12.838524,-13.131247,1,Beauty and Personal Care,0
390,-12.599247,10.305889,10.430162,2,Computers,5
391,-8.968472,8.049514,8.79965,2,Computers,5
392,5.0859733,10.386744,-12.410805,1,Beauty and Personal Care,0
393,1.4469485,12.3568535,-14.283339,1,Beauty and Personal Care,0
394,-11.808522,5.479994,9.019331,2,Computers,5
395,1.1687752,7.5376253,-14.184307,1,Beauty and Personal Care,0
396,6.141133,8.434693,-12.606231,1,Beauty and Personal Care,0
397,-10.424349,7.621008,9.356576,2,Computers,5
398,-11.993299,11.057663,7.4714456,2,Computers,5
399,-10.560591,6.258255,6.151737,2,Computers,5
400,-12.299937,3.8202093,8.484104,2,Computers,5
401,3.37467,10.46354,-12.255036,1,Beauty and Personal Care,0
402,3.0765615,10.209664,-9.913483,1,Beauty and Personal Care,0
403,-10.104109,4.687468,6.721942,2,Computers,5
404,4.3284125,11.612833,-12.494535,1,Beauty and Personal Care,0
405,5.4947495,7.8753943,-13.5451,1,Beauty and Personal Care,0
406,1.4639012,11.79067,-10.911706,1,Beauty and Personal Care,0
407,-13.040332,6.8317876,8.005022,2,Computers,5
408,4.707442,3.0850406,-7.79284,1,Beauty and Personal Care,0
409,4.131402,12.548836,-11.782271,1,Beauty and Personal Care,0
410,-11.013978,7.634582,5.3124647,2,Computers,5
411,0.9783018,9.053036,-13.482437,1,Beauty and Personal Care,0
412,5.015263,9.23457,-11.737723,1,Beauty and Personal Care,0
413,-10.661752,6.618795,6.7601814,2,Computers,5
414,3.9394908,11.195411,-11.696009,1,Beauty and Personal Care,0
415,1.5863988,10.256013,-13.444136,1,Beauty and Personal Care,0
416,2.862167,12.838524,-13.131247,1,Beauty and Personal Care,0
417,2.3705335,11.081448,-11.629506,1,Beauty and Personal Care,0
418,6.558031,9.637308,-15.246397,1,Beauty and Personal Care,0
419,-11.980174,5.3983674,5.693778,2,Computers,5
420,-11.708448,9.951881,10.215148,2,Computers,5
421,-12.622747,9.871395,5.175635,2,Computers,5
422,2.1932302,1.3316295,-7.3943934,1,Beauty and Personal Care,0
423,1.1007003,-5.161513,3.2295864,2,Computers,1
424,3.5181582,-2.8898342,-4.3207397,1,Beauty and Personal Care,1
425,-2.2009935,-4.9091163,-1.3314731,2,Computers,1
426,2.1807444,-7.126829,0.7302895,0,Baby Care,1
427,-12.965324,-6.6607447,5.9387956,2,Computers,5
428,5.5598226,-3.2719176,1.2042091,0,Baby Care,1
429,-12.841741,-5.7345977,5.89452,2,Computers,5
430,6.201292,-8.65005,-4.6206894,5,Kitchen & Dining,1
431,-12.902656,-6.2513266,4.8586907,2,Computers,5
432,-13.59215,-5.7546854,5.5087,2,Computers,5
433,-12.965324,-6.6607447,5.9387956,2,Computers,5
434,-13.626085,-6.096051,6.314413,2,Computers,5
435,-13.795722,-6.584197,5.518363,2,Computers,5
436,0.24508213,-11.642688,1.6155832,3,Home Decor & Festive Needs,1
437,-0.35984558,-8.111362,0.21137261,1,Beauty and Personal Care,1
438,15.364127,1.3729953,-4.336208,0,Baby Care,4
439,7.324702,-8.249603,-0.52464944,4,Home Furnishing,1
440,4.972411,-2.2620978,-0.13684855,0,Baby Care,1
441,-0.4499481,-4.8681397,-2.1614382,1,Beauty and Personal Care,1
442,18.34698,2.4572287,-1.0597506,0,Baby Care,4
443,9.964681,-7.5304475,2.8585243,4,Home Furnishing,1
444,9.423324,-3.992188,1.4871856,4,Home Furnishing,1
445,-9.379359,-1.660595,5.0530787,2,Computers,5
446,-9.380754,-1.662248,5.052872,2,Computers,5
447,-9.380736,-1.6602637,5.0531387,2,Computers,5
448,6.3838463,-1.0580527,-1.01895,0,Baby Care,1
449,19.67648,4.4234285,-4.5050907,0,Baby Care,4
450,15.736998,0.74828374,-2.4031687,0,Baby Care,4
451,7.657891,-6.51738,3.7401063,4,Home Furnishing,1
452,-4.245658,-7.0922575,-12.315819,5,Kitchen & Dining,6
453,4.236675,9.532024,4.252511,4,Home Furnishing,3
454,1.2925982,-4.743786,-11.370507,5,Kitchen & Dining,6
455,1.281305,-4.7436223,-11.377552,5,Kitchen & Dining,6
456,3.2920651,9.352909,4.0604424,4,Home Furnishing,3
457,3.236043,9.296232,4.053766,4,Home Furnishing,3
458,1.5646951,-2.6460297,1.2839268,2,Computers,1
459,7.704529,0.13561499,-5.2994843,1,Beauty and Personal Care,0
460,19.951416,2.4441228,-4.426405,0,Baby Care,4
461,3.5644767,-6.9637737,-2.4714913,5,Kitchen & Dining,1
462,6.09004,-7.6101623,3.4306507,4,Home Furnishing,1
463,5.9302497,-0.3611385,-6.4643664,1,Beauty and Personal Care,0
464,20.096199,3.9199748,-2.6185386,0,Baby Care,4
465,17.428726,4.2081547,-4.126931,0,Baby Care,4
466,18.679571,-2.2429798,-1.2120802,0,Baby Care,4
467,18.738846,-2.1993542,-1.1567187,0,Baby Care,4
468,7.9919395,2.939827,1.6168684,0,Baby Care,3
469,6.0872445,-8.188106,-4.43498,5,Kitchen & Dining,1
470,6.7620435,0.035696432,-5.2284117,1,Beauty and Personal Care,0
471,5.520593,-8.0598955,-3.429873,5,Kitchen & Dining,1
472,5.64328,-8.106822,-3.5014236,5,Kitchen & Dining,1
473,5.4505863,2.565599,-3.6838772,1,Beauty and Personal Care,0
474,5.999314,-9.376471,-4.0333114,5,Kitchen & Dining,1
475,5.474656,2.567946,-3.7164483,1,Beauty and Personal Care,0
476,11.443974,-7.243458,-0.68290746,4,Home Furnishing,1
477,11.443974,-7.243458,-0.68290746,4,Home Furnishing,1
478,11.153752,-7.006008,-1.1741003,4,Home Furnishing,1
479,-12.382996,-4.513322,10.689724,2,Computers,5
480,-14.792364,-0.11452096,11.070012,2,Computers,5
481,-15.106069,-0.84053344,11.581156,2,Computers,5
482,-14.597613,-1.9569799,11.7048025,2,Computers,5
483,-12.770508,-0.72325593,9.963061,2,Computers,5
484,-11.854525,-4.271617,10.699511,2,Computers,5
485,-12.387392,-4.5787635,10.530807,2,Computers,5
486,-14.413677,-0.23089282,11.780403,2,Computers,5
487,-12.203867,-0.84739923,11.099642,2,Computers,5
488,-14.675932,-1.5940827,10.039176,2,Computers,5
489,-13.739335,-1.9011469,11.402696,2,Computers,5
490,-13.558415,0.07963101,11.009332,2,Computers,5
491,-12.264482,-1.3118374,11.265755,2,Computers,5
492,-15.126372,-1.2612051,10.20668,2,Computers,5
493,-12.305426,-1.5638738,10.653199,2,Computers,5
494,-2.2799084,0.42872182,23.047728,6,Watches,2
495,-1.676704,4.013952,17.417841,6,Watches,2
496,-1.3514285,4.647541,16.899143,6,Watches,2
497,4.9214063,-0.96420896,19.6691,6,Watches,2
498,6.012301,-0.1390474,18.480888,6,Watches,2
499,0.39839402,6.6627417,24.897745,6,Watches,2
500,-1.7645553,0.20747174,20.42287,6,Watches,2
501,1.5755526,7.099035,20.258886,6,Watches,2
502,-4.0461936,6.9365506,23.52962,6,Watches,2
503,-1.4166024,4.194135,18.074001,6,Watches,2
504,-13.764144,-1.4792688,12.374466,2,Computers,5
505,2.0317724,5.3400435,23.067991,6,Watches,2
506,-13.513534,-1.0692513,9.506012,2,Computers,5
507,-14.742025,-2.8662329,10.072414,2,Computers,5
508,-13.764144,-1.4792688,12.374466,2,Computers,5
509,-1.771031,8.528113,24.412882,6,Watches,2
510,2.5652988,3.9585526,20.065449,6,Watches,2
511,-13.764144,-1.4792688,12.374466,2,Computers,5
512,-13.34118,-3.8168945,11.0999775,2,Computers,5
513,-1.5593528,4.318117,25.538988,6,Watches,2
514,-3.3769295,6.790446,23.299025,6,Watches,2
515,0.43127716,3.6141088,22.57428,6,Watches,2
516,-0.7810877,4.6998754,17.154562,6,Watches,2
517,2.1815755,6.276693,20.714941,6,Watches,2
518,-1.7793981,7.9845786,25.728031,6,Watches,2
519,-3.9088037,5.8483934,24.47616,6,Watches,2
520,-0.9348609,5.013448,26.49101,6,Watches,2
521,-2.7580802,6.430472,24.445017,6,Watches,2
522,-3.8570147,5.6544886,22.958883,6,Watches,2
523,-3.7259583,7.1959596,24.035257,6,Watches,2
524,0.3267694,3.5065703,22.528189,6,Watches,2
525,-2.3522232,3.2800627,20.987621,6,Watches,2
526,-1.4738184,4.0380683,20.786295,6,Watches,2
527,-4.053472,4.693328,22.785498,6,Watches,2
528,0.9308993,7.1718917,22.364895,6,Watches,2
529,3.824612,-1.3973691,20.423824,6,Watches,2
530,-1.3145192,5.305011,26.19039,6,Watches,2
531,4.4630294,-0.23469454,19.744434,6,Watches,2
532,-1.2357321,-0.28804156,21.902678,6,Watches,2
533,-3.393752,3.1719196,22.83018,6,Watches,2
534,0.22486469,-0.55733657,22.445745,6,Watches,2
535,-0.8085354,5.224905,25.98563,6,Watches,2
536,5.3315277,-0.3473885,20.272858,6,Watches,2
537,-3.016225,8.296066,24.334421,6,Watches,2
538,-1.7520018,2.7724159,23.73858,6,Watches,2
539,-1.9966793,5.2477627,23.832388,6,Watches,2
540,2.3981833,-1.0568241,17.80448,6,Watches,2
541,-1.4860672,4.3757815,24.123226,6,Watches,2
542,-0.4143988,7.9429317,26.04243,6,Watches,2
543,-0.94019294,4.8913374,17.692421,6,Watches,2
544,1.573872,1.3027362,14.933091,6,Watches,2
545,2.0767171,0.19218297,15.350918,6,Watches,2
546,-3.5818172,7.1605515,23.163458,6,Watches,2
547,-1.2608253,8.770162,25.134295,6,Watches,2
548,0.22592407,-0.5579282,22.42425,6,Watches,2
549,-0.5435895,3.6456566,25.363396,6,Watches,2
550,1.2721312,7.041587,23.042763,6,Watches,2
551,3.6272593,2.9427812,20.189634,6,Watches,2
552,4.539022,2.866341,20.225035,6,Watches,2
553,1.9193302,6.020199,20.757902,6,Watches,2
554,-0.10273675,-1.4528826,22.744143,6,Watches,2
555,-2.8274703,2.5150397,25.509647,6,Watches,2
556,4.4554033,3.5292087,20.867374,6,Watches,2
557,-2.3312182,0.53596765,22.915083,6,Watches,2
558,4.708217,0.42155054,20.126787,6,Watches,2
559,2.3802326,-1.067483,17.82549,6,Watches,2
560,0.35320675,5.1012797,23.244967,6,Watches,2
561,-1.7173024,-1.6252733,20.930101,6,Watches,2
562,-2.5397565,4.8476295,21.342978,6,Watches,2
563,-0.19873238,4.1531696,20.515072,6,Watches,2
564,-2.5377812,1.7527395,17.760761,6,Watches,2
565,0.8723759,6.39381,20.7541,6,Watches,2
566,2.2646503,5.220135,22.722443,6,Watches,2
567,0.8510527,6.55535,20.81804,6,Watches,2
568,-2.3243873,3.6955504,26.30803,6,Watches,2
569,1.7833382,3.9107351,19.275019,6,Watches,2
570,3.7940152,2.0557587,17.306711,6,Watches,2
571,1.4142777,6.753668,23.65482,6,Watches,2
572,4.6873517,-0.34948757,20.455381,6,Watches,2
573,2.5025535,4.5152707,18.54743,6,Watches,2
574,1.7833769,3.9109118,19.275145,6,Watches,2
575,-1.6081955,5.1799107,17.412205,6,Watches,2
576,-0.54520136,-2.0971532,14.670061,6,Watches,2
577,-0.8840095,8.056686,25.60991,6,Watches,2
578,5.011716,2.7500741,21.795992,6,Watches,2
579,0.047081184,-2.1506934,22.295233,6,Watches,2
580,-2.2744207,1.7306302,21.546684,6,Watches,2
581,5.432172,0.106875524,19.140215,6,Watches,2
582,2.5767865,2.2364368,19.265305,6,Watches,2
583,5.072775,2.8352275,21.883429,6,Watches,2
584,-0.16939461,4.5130095,23.343796,6,Watches,2
585,-2.2628555,3.77269,26.286514,6,Watches,2
586,-2.3720567,2.5490704,21.779137,6,Watches,2
587,-2.5610435,7.9869485,25.446981,6,Watches,2
588,-0.60764605,-1.8578608,22.153149,6,Watches,2
589,-2.6403916,-6.481134,3.6759503,2,Computers,1
590,18.296553,0.1341055,-3.3859718,0,Baby Care,4
591,7.6741343,-6.5121922,3.742561,4,Home Furnishing,1
592,19.538082,0.32290342,-3.5384789,0,Baby Care,4
593,19.802538,-0.6500217,-3.2372344,0,Baby Care,4
594,4.5418353,-10.652171,-0.61976796,3,Home Decor & Festive Needs,1
595,3.271878,-9.533102,-0.5060826,3,Home Decor & Festive Needs,1
596,3.2488427,-9.613011,-0.62478393,3,Home Decor & Festive Needs,1
597,18.168087,-0.7483673,-6.4614553,0,Baby Care,4
598,-7.7868633,3.6400075,5.590031,2,Computers,5
599,16.33134,3.5611928,-3.4894004,0,Baby Care,4
600,3.3213334,-8.987409,2.57129,3,Home Decor & Festive Needs,1
601,1.8703635,-11.834462,-9.071484,5,Kitchen & Dining,6
602,6.783462,6.7743225,15.360221,6,Watches,2
603,-7.0210285,-8.959628,-12.386964,5,Kitchen & Dining,6
604,-6.6054816,2.133496,9.408437,2,Computers,5
605,-6.6055346,2.1338866,9.408748,2,Computers,5
606,-1.8504983,-3.061351,-6.6493354,1,Beauty and Personal Care,0
607,-1.0269376,-2.8622181,-7.210759,1,Beauty and Personal Care,0
608,-1.4507605,-2.8518133,-7.006841,1,Beauty and Personal Care,0
609,0.26971486,-8.311879,0.31631896,3,Home Decor & Festive Needs,1
610,10.009443,-6.9320126,-6.256529,3,Home Decor & Festive Needs,1
611,10.15617,-7.7932067,3.538309,4,Home Furnishing,1
612,6.0408907,-3.9486892,-0.8607436,0,Baby Care,1
613,6.0849223,-3.9093049,-0.9644389,0,Baby Care,1
614,3.3196497,-9.044332,2.6056643,3,Home Decor & Festive Needs,1
615,4.595784,-1.2752205,-4.396973,0,Baby Care,1
616,17.453394,3.8274486,-4.413425,0,Baby Care,4
617,19.308523,2.8592875,-5.2107954,0,Baby Care,4
618,17.57544,2.5046897,-5.118035,0,Baby Care,4
619,19.848011,2.3132563,1.371033,0,Baby Care,4
620,17.622318,1.2566935,-0.20875567,0,Baby Care,4
621,16.343372,-2.3282907,-0.89719635,0,Baby Care,4
622,5.9485106,-2.7677038,-1.6613162,0,Baby Care,1
623,17.901339,0.27238992,-3.3074136,0,Baby Care,4
624,18.883327,-3.9782043,-0.8301976,0,Baby Care,4
625,1.7693229,-8.798553,0.8094209,3,Home Decor & Festive Needs,1
626,4.878911,-1.7237691,6.7697463,4,Home Furnishing,1
627,3.5622897,-2.997676,-3.5074947,1,Beauty and Personal Care,1
628,2.932978,-8.826958,-3.2767484,5,Kitchen & Dining,1
629,16.232626,1.4926813,-3.263973,0,Baby Care,4
630,17.055098,3.6393995,-5.9982514,0,Baby Care,4
631,18.077076,-0.47668225,-5.0713897,0,Baby Care,4
632,17.261753,-2.6848428,-0.9868226,0,Baby Care,4
633,19.008467,2.9230118,-3.8214982,0,Baby Care,4
634,17.35657,3.5779653,-6.511086,0,Baby Care,4
635,17.245167,3.3145635,-6.347956,0,Baby Care,4
636,19.021774,2.867816,-3.6510863,0,Baby Care,4
637,19.860222,1.416016,2.9231274,0,Baby Care,4
638,4.875144,-7.4962716,-2.527749,5,Kitchen & Dining,1
639,-1.4477315,-7.061319,3.398628,2,Computers,1
640,17.09376,-1.0472889,-4.0771475,0,Baby Care,4
641,17.22473,-0.5754442,-4.872162,0,Baby Care,4
642,17.1812,-0.8363682,-4.806515,0,Baby Care,4
643,-1.1538475,-3.6788886,-0.24390183,2,Computers,1
644,20.57211,3.0026155,-5.547212,0,Baby Care,4
645,20.536547,3.0714982,-4.2603526,0,Baby Care,4
646,19.378164,4.4450936,-4.6031985,0,Baby Care,4
647,17.524765,4.464221,-4.335043,0,Baby Care,4
648,18.93648,-2.9146345,-0.28673327,0,Baby Care,4
649,3.9055772,-10.2138195,2.4353237,3,Home Decor & Festive Needs,1
650,2.580582,0.885093,7.8116417,4,Home Furnishing,3
651,7.5801344,7.089612,1.6189771,0,Baby Care,3
652,-0.44658473,-4.082913,18.87695,6,Watches,2
653,4.2157016,1.6307156,7.3187475,4,Home Furnishing,3
654,6.7077208,6.551092,0.833971,0,Baby Care,3
655,-2.1341274,1.6794479,-2.9380312,0,Baby Care,0
656,6.419487,7.45357,1.2072811,0,Baby Care,3
657,-1.390157,3.8858855,-5.0112543,0,Baby Care,0
658,-5.931905,2.7964995,-6.4926124,3,Home Decor & Festive Needs,0
659,3.2058468,0.9363666,7.5329795,4,Home Furnishing,3
660,4.051137,0.6539093,6.2807574,4,Home Furnishing,1
661,-13.380574,1.1937499,-1.4746606,3,Home Decor & Festive Needs,5
662,4.106426,-0.022240369,6.921275,4,Home Furnishing,1
663,3.414238,1.5028418,6.9894753,4,Home Furnishing,3
664,-1.379915,4.1141086,-4.8058033,0,Baby Care,0
665,8.051318,7.6970096,0.11171623,0,Baby Care,3
666,13.307551,2.5154278,-1.5199151,0,Baby Care,4
667,14.027891,2.389907,-1.8648149,0,Baby Care,4
668,-2.330451,-5.7197666,-12.351321,5,Kitchen & Dining,6
669,6.7994375,7.233653,2.022841,0,Baby Care,3
670,-2.2569163,1.7170494,-3.1100767,0,Baby Care,0
671,-2.9005733,-5.395677,-11.923359,5,Kitchen & Dining,6
672,-1.1283435,1.4546683,-2.7293823,0,Baby Care,0
673,-2.365822,-5.52174,-11.571882,5,Kitchen & Dining,6
674,4.2064724,1.698357,6.9675474,4,Home Furnishing,3
675,7.223093,7.500639,1.0904953,0,Baby Care,3
676,3.421826,0.9866673,7.890152,4,Home Furnishing,3
677,-3.1012716,-4.4808326,-11.1473465,5,Kitchen & Dining,6
678,6.7813435,8.119727,0.27265346,0,Baby Care,3
679,-15.498659,-1.4333851,-1.5392449,3,Home Decor & Festive Needs,5
680,-2.9693074,-6.1269765,-11.334863,5,Kitchen & Dining,6
681,-2.1658278,1.5393075,-1.8637182,0,Baby Care,0
682,-1.4343401,8.3287735,-8.101241,1,Beauty and Personal Care,0
683,-2.7453136,9.077308,-8.630019,1,Beauty and Personal Care,0
684,-1.8652121,9.976591,-7.913529,1,Beauty and Personal Care,0
685,-1.5952389,9.622219,-8.785671,1,Beauty and Personal Care,0
686,-2.9729784,10.241487,-8.230464,1,Beauty and Personal Care,0
687,-1.5259212,7.994069,-8.189287,1,Beauty and Personal Care,0
688,-2.5282156,9.357241,-7.6761456,1,Beauty and Personal Care,0
689,-2.5036685,-5.1401153,-11.788947,5,Kitchen & Dining,6
690,-2.1765964,10.460887,-8.647221,1,Beauty and Personal Care,0
691,-2.5210848,9.676537,-9.261557,1,Beauty and Personal Care,0
692,-1.9656703,8.85635,-9.118226,1,Beauty and Personal Care,0
693,-7.8465066,1.8109999,-1.2443187,3,Home Decor & Festive Needs,5
694,-10.481898,-8.306553,-4.832575,3,Home Decor & Festive Needs,5
695,-8.014667,1.8738419,-1.416335,3,Home Decor & Festive Needs,5
696,-10.481703,-8.306946,-4.832419,3,Home Decor & Festive Needs,5
697,-8.538663,2.085544,-1.9783504,3,Home Decor & Festive Needs,5
698,-2.1293507,3.8533697,2.9203455,4,Home Furnishing,3
699,-1.983588,4.335316,3.6799521,4,Home Furnishing,3
